0.384615384615385	0	0.5
0.403846153846154	0	0.5
0.423076923076923	0	0.5
0.442307692307692	0	0.5
0.461538461538462	0	0.5
0.480769230769231	0	0.5
0.5	0	0.5
0.5	0.019230769230769	0.5
0.5	0.038461538461539	0.5
0.5	0.057692307692308	0.5
0.5	0.076923076923077	0.5
0.5	0.096153846153846	0.5
0.5	0.115384615384615	0.5
0.5	0.134615384615385	0.5
0.5	0.153846153846154	0.5
0.5	0.173076923076923	0.5
0.5	0.192307692307692	0.5
0.5	0.211538461538462	0.5
0.5	0.230769230769231	0.5
0.5	0.25	0.5
0.5	0.269230769230769	0.5
0.5	0.288461538461538	0.5
0.5	0.307692307692308	0.5
0.5	0.326923076923077	0.5
0.5	0.346153846153846	0.5
0.5	0.365384615384615	0.5
0.5	0.384615384615385	0.5
0.5	0.403846153846154	0.5
0.5	0.423076923076923	0.5
0.5	0.442307692307692	0.5
0.5	0.461538461538462	0.5
0.5	0.480769230769231	0.5
0.5	0.5	0.5
0.486111111111111	0.486111111111111	0.5
0.472222222222222	0.472222222222222	0.5
0.458333333333333	0.458333333333333	0.5
0.444444444444444	0.444444444444444	0.5
0.430555555555556	0.430555555555556	0.5
0.416666666666667	0.416666666666667	0.5
0.402777777777778	0.402777777777778	0.5
0.388888888888889	0.388888888888889	0.5
0.375	0.375	0.5
0.361111111111111	0.361111111111111	0.5
0.347222222222222	0.347222222222222	0.5
0.333333333333333	0.333333333333333	0.5
0.319444444444444	0.319444444444444	0.5
0.305555555555556	0.305555555555556	0.5
0.291666666666667	0.291666666666667	0.5
0.277777777777778	0.277777777777778	0.5
0.263888888888889	0.263888888888889	0.5
0.25	0.25	0.5
0.236111111111111	0.236111111111111	0.5
0.222222222222222	0.222222222222222	0.5
0.208333333333333	0.208333333333333	0.5
0.194444444444444	0.194444444444444	0.5
0.180555555555556	0.180555555555556	0.5
0.166666666666667	0.166666666666667	0.5
0.152777777777778	0.152777777777778	0.5
0.138888888888889	0.138888888888889	0.5
0.125	0.125	0.5
0.111111111111111	0.111111111111111	0.5
0.097222222222222	0.097222222222222	0.5
0.083333333333333	0.083333333333333	0.5
0.069444444444445	0.069444444444445	0.5
0.055555555555556	0.055555555555556	0.5
0.041666666666667	0.041666666666667	0.5
0.027777777777778	0.027777777777778	0.5
0.013888888888889	0.013888888888889	0.5
0	0	0.5

